set_id,engine,round,sku_pos,brand_ko,ai_rank,resolved_url,is_ambiguous,text_length,image_count,table_count,list_item_count,paragraph_count,section_count,jsonld_field_count,explicit_number_count,ambiguous_term_count,numeric_specificity_ratio,price_krw,skin_type_targets_count,ph_value,active_ingredient_count,claim_keyword_count,texture_keyword_count,no_list_count,cosmetic_cert_count,volume_ml,aggregate_rating_value,aggregate_rating_count,T7_eat_score,Q4_social_proof_count,Q9_external_authority_count
main_00177,anthropic,round1,1,에스트라,3,https://www.aestura.com/m/product/view.do?prdSeq=1077,False,20285.0,128.0,3.0,143.0,225.0,4.0,0.0,21.0,0.0,1.0,23000.0,10.0,,3.0,59.0,13.0,0.0,0.0,200.0,,,1.0,2.0,0.0
main_01682,anthropic,round1,2,리얼베리어,1,https://myrealbarrier.co.kr/product/detail.html?product_no=71,False,17347.0,134.0,12.0,216.0,61.0,59.0,6.0,84.0,0.0,1.0,16700.0,4.0,,3.0,78.0,23.0,0.0,1.0,220.0,,,3.0,2.0,0.0
main_01682,anthropic,round1,3,언리시아,2,https://unleashiacosmetics.com/product/에이비씨-소르베-페이셜-클렌저-abc-sorbet-facial-cleanser/272/category/84/display/1/,False,11366.0,65.0,5.0,79.0,21.0,11.0,6.0,50.0,0.0,1.0,18000.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_01682,anthropic,round1,1,멜릭서,3,https://kr.melixirskincare.com/product/만다린-모닝-페이스-클렌저-250ml/241/,False,13893.0,88.0,11.0,88.0,30.0,12.0,6.0,31.0,0.0,1.0,54300.0,1.0,,3.0,1.0,3.0,0.0,0.0,250.0,4.9,292.0,2.0,2.0,0.0
main_02421,anthropic,round1,2,테라비코스,1,,True,11248.5,130.5,7.5,130.0,78.0,10.5,10.0,16.0,0.0,1.0,19500.0,6.0,,3.5,16.0,0.0,0.0,0.5,150.0,4.8,89.0,1.5,3.0,0.0
main_02421,anthropic,round1,1,편강율,2,https://pyunkangyul.com/product/%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150ml/163/category/231/display/1/,False,12383.0,98.0,6.0,151.0,68.0,13.0,6.0,42.0,2.0,0.955,9900.0,7.0,,1.0,10.0,1.0,1.0,1.0,150.0,4.8,104.0,3.0,4.0,0.0
main_02421,anthropic,round1,3,리쥬란,3,https://pdrnmall.co.kr/product/리쥬란-리파이닝-폼-클렌저-120ml/558/,False,7040.0,67.0,8.0,88.0,17.0,15.0,6.0,29.0,0.0,1.0,25000.0,5.0,,1.0,10.0,0.0,0.0,0.0,120.0,4.8,165.0,2.0,3.0,0.0
main_00181,openai,round1,3,베네투스,1,https://benetus.imweb.me/cleanser/?idx=1,False,3689.0,20.0,0.0,63.0,57.0,2.0,12.0,6.0,0.0,1.0,25000.0,0.0,,5.0,0.0,1.0,0.0,0.0,150.0,4.96,125.0,2.0,3.0,0.0
main_00181,openai,round1,2,벤튼,2,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-%EC%96%B4%EB%8B%88%EC%8A%A4%ED%8A%B8-%ED%81%B4%EB%A0%8C%EC%A7%95%ED%8F%BC-150g-%EB%B9%84%EA%B1%B4/17/category/188/display/1/#enp_mbris,False,13400.0,97.0,9.0,153.0,119.0,16.0,6.0,35.0,0.0,1.0,9000.0,3.0,,2.0,5.0,0.0,1.0,0.0,,4.9,362.0,1.0,2.0,0.0
main_00181,openai,round1,1,션리,3,https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,False,11972.0,90.0,3.0,105.0,76.0,10.0,6.0,15.0,0.0,1.0,16000.0,2.0,,2.0,3.0,0.0,0.0,0.0,120.0,5.0,1035.0,2.0,2.0,0.0
main_00181,anthropic,round1,1,션리,1,https://m.shionle.com/product/detail.html?product_no=788#enp_mbris,False,11972.0,90.0,3.0,105.0,76.0,10.0,6.0,15.0,0.0,1.0,16000.0,2.0,,2.0,3.0,0.0,0.0,0.0,120.0,5.0,1035.0,2.0,2.0,0.0
main_00181,anthropic,round1,3,베네투스,2,https://benetus.imweb.me/cleanser/?idx=1,False,3689.0,20.0,0.0,63.0,57.0,2.0,12.0,6.0,0.0,1.0,25000.0,0.0,,5.0,0.0,1.0,0.0,0.0,150.0,4.96,125.0,2.0,3.0,0.0
main_02427,openai,round1,2,더후,1,https://thewhoo.com/product/detail.html?product_no=713,False,15003.0,69.0,8.0,196.0,45.0,21.0,6.0,40.0,0.0,1.0,46000.0,0.0,,1.0,3.0,2.0,0.0,0.0,180.0,4.8,11.0,2.0,1.0,0.0
main_02427,openai,round1,3,헉슬리,2,https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,False,6148.0,80.0,8.0,164.0,14.0,8.0,6.0,11.0,0.0,1.0,25000.0,2.0,,0.0,3.0,2.0,0.0,0.0,30.0,5.0,46.0,2.0,2.0,0.0
main_02427,openai,round1,1,일소,3,https://ilso.kr/product/%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8C%A9%ED%8F%BC-%EA%B8%B0%ED%9A%8D-%EC%A6%9D%EC%A0%95-%EC%84%B8%EC%95%88-%ED%97%A4%EC%96%B4%EB%B0%B4%EB%93%9C/200/category/118/display/1/,False,8766.0,71.0,5.0,74.0,30.0,9.0,6.0,5.0,0.0,1.0,16900.0,1.0,,1.0,3.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_02427,anthropic,round1,3,헉슬리,1,https://huxley.co.kr/product/클렌징-폼-비-클린-비-모이스트/79,False,6148.0,80.0,8.0,164.0,14.0,8.0,6.0,11.0,0.0,1.0,25000.0,2.0,,0.0,3.0,2.0,0.0,0.0,30.0,5.0,46.0,2.0,2.0,0.0
main_02427,anthropic,round1,1,일소,2,https://ilso.kr/product/%ED%94%BC%EC%A7%80-%ED%9D%A1%EC%B0%A9-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8C%A9%ED%8F%BC-%EA%B8%B0%ED%9A%8D-%EC%A6%9D%EC%A0%95-%EC%84%B8%EC%95%88-%ED%97%A4%EC%96%B4%EB%B0%B4%EB%93%9C/200/category/118/display/1/,False,8766.0,71.0,5.0,74.0,30.0,9.0,6.0,5.0,0.0,1.0,16900.0,1.0,,1.0,3.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_02427,anthropic,round1,2,더후,3,https://thewhoo.com/product/detail.html?product_no=713,False,15003.0,69.0,8.0,196.0,45.0,21.0,6.0,40.0,0.0,1.0,46000.0,0.0,,1.0,3.0,2.0,0.0,0.0,180.0,4.8,11.0,2.0,1.0,0.0
main_00185,openai,round1,1,에스트라,1,https://www.aestura.com/m/product/view.do?prdSeq=1077,False,20285.0,128.0,3.0,143.0,225.0,4.0,0.0,21.0,0.0,1.0,23000.0,10.0,,3.0,59.0,13.0,0.0,0.0,200.0,,,1.0,2.0,0.0
main_00185,openai,round1,3,벤튼,2,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-120ml-%EC%95%BD%EC%82%B0%EC%84%B1-bha-%EB%AF%B8%EC%82%B0%EC%84%B1-%ED%94%BC%EB%B6%80%EA%B3%BC-%EB%94%A5-%ED%81%B4%EB%A0%8C%EC%A0%80-%EC%84%B8%EC%95%88%EC%A0%9C/689/category/188/display/1/#enp_mbris,False,13210.0,104.0,9.0,147.0,99.0,16.0,6.0,30.0,0.0,1.0,13900.0,3.0,,4.0,2.0,3.0,1.0,0.0,120.0,5.0,116.0,1.0,2.0,0.0
main_00185,openai,round1,2,앰플엔,3,https://coreanamall.com/products/view/FCXJ060100,False,4481.0,50.0,3.0,135.0,39.0,5.0,0.0,10.0,0.0,1.0,3000.0,1.0,,4.0,3.0,0.0,0.0,0.0,100.0,,,2.0,0.0,0.0
main_00925,openai,round1,2,은율,1,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,False,3691.0,82.0,6.0,113.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,1.0,,0.0,1.0,5.0,0.0,0.0,500.0,,,1.0,1.0,0.0
main_00925,openai,round1,1,에뛰드,2,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,False,4470.0,32.0,3.0,366.0,16.0,22.0,6.0,16.0,0.0,1.0,9000.0,1.0,,1.0,5.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00925,openai,round1,3,그레이멜린,3,https://graymelin.com/product/11-%ED%81%AC%EB%A0%88%EC%9D%B4%EC%A7%80-%EB%8C%80%EC%9A%A9%EB%9F%89-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%B8-500ml/420/category/61/display/1/,False,5977.0,90.0,6.0,95.0,27.0,11.0,6.0,22.0,0.0,1.0,18900.0,3.0,,4.0,9.0,0.0,0.0,0.0,500.0,4.8,756.0,2.0,3.0,0.0
main_00185,anthropic,round1,3,벤튼,1,https://m.bentoncosmetic.com/product/%EB%B2%A4%ED%8A%BC-ac-%EB%B0%94%ED%95%98-%ED%8F%BC-%ED%81%B4%EB%A0%8C%EC%A7%95-120ml-%EC%95%BD%EC%82%B0%EC%84%B1-bha-%EB%AF%B8%EC%82%B0%EC%84%B1-%ED%94%BC%EB%B6%80%EA%B3%BC-%EB%94%A5-%ED%81%B4%EB%A0%8C%EC%A0%80-%EC%84%B8%EC%95%88%EC%A0%9C/689/category/188/display/1/#enp_mbris,False,13210.0,104.0,9.0,147.0,99.0,16.0,6.0,30.0,0.0,1.0,13900.0,3.0,,4.0,2.0,3.0,1.0,0.0,120.0,5.0,116.0,1.0,2.0,0.0
main_00185,anthropic,round1,1,에스트라,2,https://www.aestura.com/m/product/view.do?prdSeq=1077,False,20285.0,128.0,3.0,143.0,225.0,4.0,0.0,21.0,0.0,1.0,23000.0,10.0,,3.0,59.0,13.0,0.0,0.0,200.0,,,1.0,2.0,0.0
main_00185,anthropic,round1,2,앰플엔,3,https://coreanamall.com/products/view/FCXJ060100,False,4481.0,50.0,3.0,135.0,39.0,5.0,0.0,10.0,0.0,1.0,3000.0,1.0,,4.0,3.0,0.0,0.0,0.0,100.0,,,2.0,0.0,0.0
main_00925,anthropic,round1,2,은율,1,https://eunyul.co.kr/product/%EB%8D%B0%EC%9D%BC%EB%A6%AC-%EC%BC%80%EC%96%B4-%EB%A7%88%EC%9D%BC%EB%93%9C-%EB%B2%84%EB%B8%94-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%80-500ml/125/category/45/display/1/,False,3691.0,82.0,6.0,113.0,16.0,12.0,6.0,15.0,0.0,1.0,12800.0,1.0,,0.0,1.0,5.0,0.0,0.0,500.0,,,1.0,1.0,0.0
main_00925,anthropic,round1,3,그레이멜린,2,https://graymelin.com/product/11-%ED%81%AC%EB%A0%88%EC%9D%B4%EC%A7%80-%EB%8C%80%EC%9A%A9%EB%9F%89-%ED%8F%BC%ED%81%B4%EB%A0%8C%EC%A0%B8-500ml/420/category/61/display/1/,False,5977.0,90.0,6.0,95.0,27.0,11.0,6.0,22.0,0.0,1.0,18900.0,3.0,,4.0,9.0,0.0,0.0,0.0,500.0,4.8,756.0,2.0,3.0,0.0
main_00925,anthropic,round1,1,에뛰드,3,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,False,4470.0,32.0,3.0,366.0,16.0,22.0,6.0,16.0,0.0,1.0,9000.0,1.0,,1.0,5.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00927,openai,round1,2,센텔리안24,1,https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,False,12481.0,123.0,7.0,154.0,109.0,24.0,10.0,31.0,0.0,1.0,25900.0,1.0,,2.0,1.0,1.0,0.0,0.0,,4.9,1192.0,2.0,3.0,0.0
main_00927,openai,round1,3,멜릭서,2,https://kr.melixirskincare.com/product/만다린-모닝-페이스-클렌저-250ml/241/,False,13893.0,88.0,11.0,88.0,30.0,12.0,6.0,31.0,0.0,1.0,54300.0,1.0,,3.0,1.0,3.0,0.0,0.0,250.0,4.9,292.0,2.0,2.0,0.0
main_00927,openai,round1,1,블라이드,3,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,False,3979.0,36.0,7.0,180.0,43.0,24.0,0.0,28.0,0.0,1.0,16800.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,2.0,0.0
main_00928,openai,round1,3,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=209,False,9298.0,60.0,1.0,141.0,65.0,13.0,0.0,44.0,1.0,0.978,5000.0,2.0,,3.0,3.0,0.0,0.0,0.0,150.0,,,1.0,0.0,0.0
main_00928,openai,round1,2,스트라이덱스,2,https://stridex.co.kr/37/?idx=191,False,3116.0,32.0,0.0,42.0,18.0,2.0,14.0,8.0,0.0,1.0,9900.0,1.0,,0.0,2.0,0.0,0.0,0.0,150.0,4.8,10.0,2.0,1.0,0.0
main_00928,openai,round1,1,스킨푸드,3,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323366&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bG13WA%3D%3D,False,6133.0,37.0,4.0,366.0,23.0,13.0,7.0,27.0,0.0,1.0,15000.0,2.0,,4.0,30.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_00927,anthropic,round1,2,센텔리안24,1,https://www.edkshop.com/product/detail.html?product_no=537&cate_no=203&display_group=1,False,12481.0,123.0,7.0,154.0,109.0,24.0,10.0,31.0,0.0,1.0,25900.0,1.0,,2.0,1.0,1.0,0.0,0.0,,4.9,1192.0,2.0,3.0,0.0
main_00927,anthropic,round1,1,블라이드,2,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000180508&t_page=%EB%B8%8C%EB%9E%9C%EB%93%9C%EA%B4%80&t_click=%EB%B2%A0%EC%8A%A4%ED%8A%B8+%EB%9E%AD%ED%82%B9&t_number=1&dispCatNo=1000001001000010003&trackingCd=Brand_BestRanking_Product,False,3979.0,36.0,7.0,180.0,43.0,24.0,0.0,28.0,0.0,1.0,16800.0,1.0,,1.0,2.0,0.0,0.0,0.0,120.0,,,0.0,2.0,0.0
main_00927,anthropic,round1,3,멜릭서,3,https://kr.melixirskincare.com/product/만다린-모닝-페이스-클렌저-250ml/241/,False,13893.0,88.0,11.0,88.0,30.0,12.0,6.0,31.0,0.0,1.0,54300.0,1.0,,3.0,1.0,3.0,0.0,0.0,250.0,4.9,292.0,2.0,2.0,0.0
main_00928,anthropic,round1,3,토리든,1,https://www.torriden.com/goods/goods_view.php?goodsNo=209,False,9298.0,60.0,1.0,141.0,65.0,13.0,0.0,44.0,1.0,0.978,5000.0,2.0,,3.0,3.0,0.0,0.0,0.0,150.0,,,1.0,0.0,0.0
main_00928,anthropic,round1,2,스트라이덱스,2,https://stridex.co.kr/37/?idx=191,False,3116.0,32.0,0.0,42.0,18.0,2.0,14.0,8.0,0.0,1.0,9900.0,1.0,,0.0,2.0,0.0,0.0,0.0,150.0,4.8,10.0,2.0,1.0,0.0
main_00928,anthropic,round1,1,스킨푸드,3,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323366&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bG13WA%3D%3D,False,6133.0,37.0,4.0,366.0,23.0,13.0,7.0,27.0,0.0,1.0,15000.0,2.0,,4.0,30.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_02435,openai,round1,3,스킨푸드,1,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,False,6596.0,41.0,4.0,368.0,23.0,13.0,8.0,27.0,0.0,1.0,16000.0,2.0,,4.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_02435,openai,round1,2,메디큐브,3,https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,False,12927.0,113.0,5.0,112.0,71.0,4.0,9.0,30.0,0.0,1.0,17500.0,2.0,,3.0,14.0,0.0,0.0,0.0,,4.8,103.0,2.0,2.0,1.0
main_02435,anthropic,round1,2,메디큐브,3,https://themedicube.co.kr/product/detail.html?product_no=2286&cate_no=44&display_group=1,False,12927.0,113.0,5.0,112.0,71.0,4.0,9.0,30.0,0.0,1.0,17500.0,2.0,,3.0,14.0,0.0,0.0,0.0,,4.8,103.0,2.0,2.0,1.0
main_02435,anthropic,round1,3,스킨푸드,2,https://www.theskinfood.com/shop/shopdetail.html?branduid=10322201&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=aWV%2B,False,6596.0,41.0,4.0,368.0,23.0,13.0,8.0,27.0,0.0,1.0,16000.0,2.0,,4.0,31.0,0.0,0.0,0.0,150.0,,,1.0,2.0,0.0
main_00194,openai,round1,1,더후,1,https://thewhoo.com/product/detail.html?product_no=650,False,15263.0,76.0,10.0,196.0,49.0,21.0,6.0,40.0,0.0,1.0,43000.0,0.0,,2.0,11.0,5.0,0.0,0.0,180.0,,,2.0,1.0,0.0
main_00194,openai,round1,3,에뛰드,2,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,False,4470.0,32.0,3.0,366.0,16.0,22.0,6.0,16.0,0.0,1.0,9000.0,1.0,,1.0,5.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00194,openai,round1,2,스킨푸드,3,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323366&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bG13WA%3D%3D,False,6133.0,37.0,4.0,366.0,23.0,13.0,7.0,27.0,0.0,1.0,15000.0,2.0,,4.0,30.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_00194,anthropic,round1,2,스킨푸드,1,https://www.theskinfood.com/shop/shopdetail.html?branduid=10323366&search=%ED%8F%BC&sort=order&xcode=008&mcode=000&scode=&GfDT=bG13WA%3D%3D,False,6133.0,37.0,4.0,366.0,23.0,13.0,7.0,27.0,0.0,1.0,15000.0,2.0,,4.0,30.0,0.0,0.0,0.0,,,,1.0,1.0,0.0
main_00194,anthropic,round1,3,에뛰드,2,https://www.etude.com/shop/category/cleanser/cleanser-all/%eb%bd%80%ec%98%a4%ec%96%80-%eb%af%b8%ec%86%8c-%eb%b0%9c%ed%9a%a8-%ed%81%b4%eb%a0%8c%ec%a7%95-%ed%8f%bc-150ml/,False,4470.0,32.0,3.0,366.0,16.0,22.0,6.0,16.0,0.0,1.0,9000.0,1.0,,1.0,5.0,0.0,1.0,0.0,150.0,,,1.0,0.0,0.0
main_00194,anthropic,round1,1,더후,3,https://thewhoo.com/product/detail.html?product_no=650,False,15263.0,76.0,10.0,196.0,49.0,21.0,6.0,40.0,0.0,1.0,43000.0,0.0,,2.0,11.0,5.0,0.0,0.0,180.0,,,2.0,1.0,0.0
main_02439,openai,round1,2,티엘스,1,https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,False,9635.0,71.0,7.0,107.0,45.0,9.0,6.0,14.0,0.0,1.0,15300.0,3.0,,7.0,14.0,1.0,1.0,0.0,150.0,,,1.0,1.0,0.0
main_02439,openai,round1,3,스킨바리스타,2,https://pioom.co.kr/product/%EC%8A%A4%ED%82%A8%EB%B0%94%EB%A6%AC%EC%8A%A4%ED%83%80-%EC%8C%80%EA%B2%A8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-500ml/226/category/12/display/1/,False,9083.0,585.0,5.0,756.0,70.0,8.0,6.0,17.0,0.0,1.0,23000.0,0.0,,1.0,3.0,2.0,0.0,0.0,500.0,5.0,36.0,1.0,1.0,0.0
main_02439,openai,round1,1,앰플엔,3,https://coreanamall.com/products/view/FCXJ060100,False,4481.0,50.0,3.0,135.0,39.0,5.0,0.0,10.0,0.0,1.0,3000.0,1.0,,4.0,3.0,0.0,0.0,0.0,100.0,,,2.0,0.0,0.0
main_02439,anthropic,round1,2,티엘스,1,https://telse.co.kr/product/%ED%99%94%EC%9D%B4%ED%8A%B8-%ED%8B%B0%ED%8A%B8%EB%A6%AC-%EC%95%84%ED%81%AC-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-150ml/121/category/70/display/1/,False,9635.0,71.0,7.0,107.0,45.0,9.0,6.0,14.0,0.0,1.0,15300.0,3.0,,7.0,14.0,1.0,1.0,0.0,150.0,,,1.0,1.0,0.0
main_02439,anthropic,round1,3,스킨바리스타,2,https://pioom.co.kr/product/%EC%8A%A4%ED%82%A8%EB%B0%94%EB%A6%AC%EC%8A%A4%ED%83%80-%EC%8C%80%EA%B2%A8-%ED%81%B4%EB%A0%8C%EC%A7%95-%ED%8F%BC-500ml/226/category/12/display/1/,False,9083.0,585.0,5.0,756.0,70.0,8.0,6.0,17.0,0.0,1.0,23000.0,0.0,,1.0,3.0,2.0,0.0,0.0,500.0,5.0,36.0,1.0,1.0,0.0
main_02439,anthropic,round1,1,앰플엔,3,https://coreanamall.com/products/view/FCXJ060100,False,4481.0,50.0,3.0,135.0,39.0,5.0,0.0,10.0,0.0,1.0,3000.0,1.0,,4.0,3.0,0.0,0.0,0.0,100.0,,,2.0,0.0,0.0
main_00937,openai,round1,3,클럽클리오,1,https://clubclio.co.kr/shop/goodsView/0000005485,False,8343.0,92.0,2.0,146.0,83.0,4.0,0.0,59.0,0.0,1.0,35000.0,7.0,,6.0,15.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
main_00937,openai,round1,2,설화수,3,https://www.sulwhasoo.com/kr/ko/products/the-ultimate-s-enriched-cleansing-foam.html,False,2833.0,29.0,0.0,39.0,57.0,8.0,6.0,21.0,0.0,1.0,90000.0,5.0,,2.0,17.0,1.0,0.0,0.0,60.0,,,1.0,0.0,0.0
main_00937,anthropic,round1,3,클럽클리오,1,https://clubclio.co.kr/shop/goodsView/0000005485,False,8343.0,92.0,2.0,146.0,83.0,4.0,0.0,59.0,0.0,1.0,35000.0,7.0,,6.0,15.0,0.0,0.0,0.0,50.0,,,1.0,2.0,0.0
main_00937,anthropic,round1,2,설화수,2,https://www.sulwhasoo.com/kr/ko/products/the-ultimate-s-enriched-cleansing-foam.html,False,2833.0,29.0,0.0,39.0,57.0,8.0,6.0,21.0,0.0,1.0,90000.0,5.0,,2.0,17.0,1.0,0.0,0.0,60.0,,,1.0,0.0,0.0
main_00940,openai,round1,1,휩드,1,https://whipped.co.kr/product/%ED%9C%A9%EB%93%9C-%EB%AC%B4%ED%99%94%EB%B2%84%ED%84%B0-%EB%B9%84%EA%B1%B4-%ED%8C%A9%ED%81%B4%EB%A0%8C%EC%A0%80-130g/222/category/54/display/1/,False,12966.0,43.0,6.0,116.0,33.0,12.0,6.0,37.0,0.0,1.0,23200.0,1.0,,3.0,14.0,2.0,1.0,1.0,290.0,5.0,32.0,3.0,1.0,0.0
main_00940,openai,round1,3,닥터오라클,2,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
main_00940,openai,round1,2,설화수,3,https://www.sulwhasoo.com/kr/ko/products/concentrated-ginseng-rejuvenating-cleansing-foam.html,False,3474.0,40.0,0.0,39.0,52.0,8.0,6.0,31.0,2.0,0.939,68000.0,3.0,,2.0,15.0,2.0,0.0,0.0,60.0,,,1.0,0.0,0.0
main_00201,openai,round1,1,스킨1004,1,https://skin1004korea.com/product/마다가스카르-센텔라-앰플-폼-125ml/272/category/131/display/1/,False,6712.0,198.0,5.0,166.0,141.0,22.0,6.0,31.0,0.0,1.0,17000.0,0.0,,3.0,4.0,1.0,0.0,0.0,125.0,4.7,70.0,1.0,3.0,0.0
main_00201,openai,round1,3,닥터오라클,2,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
main_00201,openai,round1,2,더후,3,https://thewhoo.com/product/detail.html?product_no=198&cate_no=94&display_group=1,False,15310.0,68.0,8.0,195.0,45.0,21.0,6.0,41.0,0.0,1.0,70000.0,0.0,,2.0,4.0,4.0,0.0,0.0,200.0,5.0,10.0,2.0,1.0,0.0
main_00201,anthropic,round1,3,닥터오라클,1,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
main_00201,anthropic,round1,1,스킨1004,2,https://skin1004korea.com/product/마다가스카르-센텔라-앰플-폼-125ml/272/category/131/display/1/,False,6712.0,198.0,5.0,166.0,141.0,22.0,6.0,31.0,0.0,1.0,17000.0,0.0,,3.0,4.0,1.0,0.0,0.0,125.0,4.7,70.0,1.0,3.0,0.0
main_00201,anthropic,round1,2,더후,3,https://thewhoo.com/product/detail.html?product_no=198&cate_no=94&display_group=1,False,15310.0,68.0,8.0,195.0,45.0,21.0,6.0,41.0,0.0,1.0,70000.0,0.0,,2.0,4.0,4.0,0.0,0.0,200.0,5.0,10.0,2.0,1.0,0.0
main_00940,anthropic,round1,3,닥터오라클,1,https://droracle.co.kr/product/센텔라바이옴%C2%AE미산성-클렌징폼-120ml/752/,False,14603.0,108.0,10.0,234.0,213.0,15.0,6.0,67.0,4.0,0.944,28000.0,3.0,,5.0,9.0,0.0,0.0,1.0,120.0,5.0,43.0,3.0,2.0,0.0
main_00940,anthropic,round1,1,휩드,2,https://whipped.co.kr/product/%ED%9C%A9%EB%93%9C-%EB%AC%B4%ED%99%94%EB%B2%84%ED%84%B0-%EB%B9%84%EA%B1%B4-%ED%8C%A9%ED%81%B4%EB%A0%8C%EC%A0%80-130g/222/category/54/display/1/,False,12966.0,43.0,6.0,116.0,33.0,12.0,6.0,37.0,0.0,1.0,23200.0,1.0,,3.0,14.0,2.0,1.0,1.0,290.0,5.0,32.0,3.0,1.0,0.0
