set_id,round,engine,model,input_sku1,input_sku2,input_sku3,Y2_top1_brand,Y2_top1_subtype,Y2_top1_price,Y1_top1_brand_mentioned,Y1_top1_price_mentioned,rank2_brand,rank2_subtype,rank2_price,Y1_top2_brand_mentioned,Y1_top2_price_mentioned,rank3_brand,rank3_subtype,rank3_price,Y1_top3_brand_mentioned,Y1_top3_price_mentioned,Y3_numeric_count,Y3_numeric_density,Y4_safety_kw,Y4_skin_type_kw,Y4_total,response_chars,cost_usd,response_excerpt
main_00925,round1,anthropic,claude-haiku-4-5-20251001,에뛰드,은율,그레이멜린,은율,foam,12800,N,Y,그레이멜린,foam,18900.0,N,Y,에뛰드,foam,9000.0,N,Y,5,1.81,5,3,8,276,0.001558,"# 추천 순위

1. **제품 2** - 민감성 피부 전문 타겟에 합리적 가격대(12,800원)로 당김 없는 클렌징이 가능하며, 용량(500ml)대비 가성비가 우수합니다.

2. **제품 3** - 센텔라·쌀 등 진정 성분과 풍부한 리뷰(756개, 4.8점)로 신뢰도가 높고, 성능이 입증되었다면 투자 가능한 가격대(18,900원)입니다.

3. **제품 1** - 저가(9,000원)이지만 모공 타겟·리뷰 부족·클린뷰티 인증만 1개로, 민감성 복합 피부 케어 우선순위에는 다소 맞지 않습니다."
main_00927,round1,openai,gpt-5.4-mini,블라이드,센텔리안24,멜릭서,센텔리안24,foam,25900,N,N,멜릭서,unknown,54300.0,N,Y,블라이드,foam,1400.0,N,Y,1,0.47,5,2,7,214,0.000946,"1. 2 - 가격이 2.5만원대로 페르소나 예산에 맞고, 리뷰 평점과 수가 매우 높아 무난하게 만족도가 높을 가능성이 큽니다.  
2. 3 - 세라마이드·녹차 성분이 민감성/당김 완화에 도움될 수 있지만 5만원대라 가성비는 다소 아쉽습니다.  
3. 1 - 1,400원이라는 가격은 매우 매력적이지만, 정보와 리뷰가 거의 없어 민감성 피부에 안전하고 자극 적은지 판단하기 어렵습니다."
main_00928,round1,openai,gpt-5.4-mini,스킨푸드,스트라이덱스,토리든,토리든,foam,2500,N,N,스트라이덱스,foam,9900.0,N,N,스킨푸드,unknown,15000.0,N,N,0,0.0,7,5,12,262,0.001129,"1. **3** - 센텔라·시카·판테놀 성분이 민감성/복합성 피부에 비교적 순하고, 여드름성 피부 타겟이라 자극과 당김을 덜 우려할 수 있어 가장 무난합니다.
2. **2** - 트러블용 폼클렌저로 무난한 선택이지만, 성분 정보가 부족하고 민감성 피부에는 다소 건조할 수 있어 3번보다 우선순위가 낮습니다.
3. **1** - 클레이·티트리·프로폴리스·녹차 조합은 모공/각질에는 좋지만, 민감하고 건조해지기 쉬운 피부엔 자극이나 당김 가능성이 있어 가장 덜 추천합니다."
main_00927,round1,anthropic,claude-haiku-4-5-20251001,블라이드,센텔리안24,멜릭서,센텔리안24,foam,25900,N,Y,블라이드,foam,1400.0,N,Y,멜릭서,unknown,54300.0,N,Y,4,1.47,1,2,3,273,0.001552,"1. **제품 2** - 25,900원대 합리적 가격에 4.9점 높은 평점(1,192개 리뷰)과 AHA·PDRN 성분으로 민감성 피부의 각질 제거에 효과적하면서도 신뢰도가 높습니다.

2. **제품 1** - 1,400원의 압도적 저가에 프로바이오틱 성분이 약한 피부 장벽 보강에 도움이 될 수 있어 시험적으로 사용하기 좋습니다.

3. **제품 3** - 54,300원의 높은 가격대와 용도(여드름)가 페르소나의 주요 피부 고민과 맞지 않으며, 리뷰 수도 적어 신뢰도 판단이 어렵습니다."
main_00928,round1,anthropic,claude-haiku-4-5-20251001,스킨푸드,스트라이덱스,토리든,토리든,foam,2500,N,Y,스트라이덱스,foam,9900.0,N,Y,스킨푸드,unknown,15000.0,N,Y,4,1.6,6,3,9,250,0.001466,"# 클렌징 제품 추천 순위

1. **제품 3** - 센텔라·판테놀 함유로 클렌징 후 당김을 최소화하면서 2,500원의 압도적 가성비로 민감성 피부에 최적.

2. **제품 2** - 4.8점의 높은 평점과 9,900원의 합리적 가격으로 트러블 완화 효과가 검증되었으나, 성분 공개 부족이 아쉬움.

3. **제품 1** - 모공·각질 개선 성분(클레이, 녹차, 프로폴리스)이 풍부하지만 15,000원대 가격대 대비 민감성 피부용 진정 성분 부족."
main_02435,round1,openai,gpt-5.4-mini,메디큐브,메디큐브,스킨푸드,스킨푸드,foam,16000,N,Y,메디큐브,foam,17500.0,N,N,메디큐브,foam,16700.0,N,N,2,0.74,8,5,13,269,0.001128,"1. 제품 3 - 녹차·프로폴리스·티트리 성분으로 비교적 순하고 모공/각질 케어에 맞아 민감성·복합성 피부에 가장 무난하며, 150ml에 16,000원으로 가성비도 좋습니다.  
2. 제품 2 - 녹차 성분이 있어 자극 완화 기대가 있고 모공·탄력 목적에 맞지만, 리뷰 수가 적고 용량 정보가 없어 검증된 가성비는 조금 아쉽습니다.  
3. 제품 1 - AHA/BHA가 들어 있어 트러블·각질 케어에는 좋지만 민감성 피부와 클렌징 후 당김을 고려하면 자극 부담이 가장 큰 편입니다."
main_02435,round1,anthropic,claude-haiku-4-5-20251001,메디큐브,메디큐브,스킨푸드,메디큐브,foam,16700,N,N,스킨푸드,foam,16000.0,N,N,메디큐브,foam,17500.0,N,N,1,0.34,8,2,10,293,0.001681,"1. **제품 1** - 2만원대 초반의 합리적 가격에 2만여 건의 높은 평점(4.8)으로 검증되었으며, BHA 함유로 민감성 피부의 모공 케어와 당김 완화에 효과적입니다.

2. **제품 3** - 녹차와 프로폴리스, 티트리 등 진정 성분이 풍부해 환경 자극에 약한 피부 진정에 유리하고, 150ml의 넉넉한 용량으로 가성비가 좋습니다.

3. **제품 2** - 리뷰 건수가 103개로 신뢰도가 낮고 용량 정보 부재로 가성비 판단이 어려우며, 녹차와 콜라겐만으로는 민감한 피부 진정에 제품 1, 3 대비 다소 부족합니다."
main_00194,round1,openai,gpt-5.4-mini,더후,스킨푸드,에뛰드,더후,foam,43000,N,N,에뛰드,foam,9000.0,N,N,스킨푸드,unknown,15000.0,N,N,0,0.0,5,3,8,223,0.000993,"1. 제품 1 - 판테놀 성분으로 세안 후 당김 완화가 기대되고, 민감성·복합성 피부에 더 무난하지만 가격이 높은 편입니다.  
2. 제품 3 - 쌀 성분과 폼 타입으로 비교적 순한 편이고 가성비도 좋지만, 민감한 피부용 정보가 부족해 1위보다는 아쉽습니다.  
3. 제품 2 - 클레이·티트리·프로폴리스는 피지/모공엔 좋을 수 있으나 민감하고 당김을 싫어하는 피부엔 자극이나 건조감 우려가 큽니다."
main_00194,round1,anthropic,claude-haiku-4-5-20251001,더후,스킨푸드,에뛰드,스킨푸드,unknown,15000,N,Y,에뛰드,foam,9000.0,N,Y,더후,foam,43000.0,N,Y,3,1.35,6,3,9,222,0.001334,"1. **제품 2** - 15,000원대 가성비에 민감성 피부 진정 성분(녹차, 프로폴리스)이 풍부하고 모공/각질 케어까지 가능합니다.

2. **제품 3** - 9,000원의 최저가에 순한 쌀 성분으로 당김 없는 클렌징이 가능하며, 가벼운 시작용으로 적합합니다.

3. **제품 1** - 43,000원으로 선호 가격대를 초과하고 AHA 함유로 민감성 피부에 자극 위험이 있어 마지막 순위입니다."
main_02439,round1,openai,gpt-5.4-mini,앰플엔,티엘스,스킨바리스타,티엘스,foam,15300,N,N,스킨바리스타,foam,23000.0,N,N,앰플엔,foam,2000.0,N,N,1,0.39,5,2,7,258,0.001073,"1. **제품 2** - 세라마이드·히알루론산이 들어 있어 클렌징 후 당김을 줄이기 좋고, 트러블·각질 케어까지 가능해 민감성·복합성 피부에 가장 균형이 좋습니다.  
2. **제품 3** - 500ml 대용량에 리뷰도 많아 가성비와 만족도가 좋아 보이지만, 성분 정보가 적어 민감한 피부에 대한 확신은 조금 부족합니다.  
3. **제품 1** - 가격은 매우 저렴하지만 용량이 작고, 민감 피부에 중요한 보습/장벽 성분 정보가 없어 우선순위는 가장 낮습니다."
main_02439,round1,anthropic,claude-haiku-4-5-20251001,앰플엔,티엘스,스킨바리스타,티엘스,foam,15300,N,Y,스킨바리스타,foam,23000.0,N,N,앰플엔,foam,2000.0,N,N,2,0.68,6,2,8,294,0.001656,"1. **제품 2** - 민감성 피부 진정(cica 대체 역할의 PHA, 티트리)과 보습(세라마이드, 히알루론산)을 동시에 해결하면서 가성비(15,300원)도 우수하고 실제 5.0 평점으로 검증됨.

2. **제품 3** - 500ml 대용량으로 ml당 가격이 46원(가장 저렴)이고 36개 리뷰의 5.0 평점으로 신뢰도가 높으며, 쌀 성분의 순한 클렌징이 당김을 줄일 수 있음.

3. **제품 1** - 가격은 저렴하지만 유효성분이 단순하고 평점·리뷰 정보 부재로 실제 성능 검증이 불가능해 민감성 피부에는 위험도가 높음."
main_00937,round1,openai,gpt-5.4-mini,설화수,설화수,클럽클리오,클럽클리오,foam,2500,N,Y,설화수,foam,42000.0,Y,N,설화수,foam,90000.0,Y,Y,1,0.38,6,2,8,260,0.001127,"1. **제품 3** - 세라마이드·판테놀 등 진정/장벽 보강 성분이 있어 민감성 피부에 비교적 잘 맞고, 2,500원으로 가성비가 압도적으로 좋습니다.  
2. **제품 1** - 설화수라 무난한 품질은 기대할 수 있지만, 가격이 높고 성분 정보가 부족해 민감성·당김 최소화 관점에서 확신이 덜합니다.  
3. **제품 2** - 나이아신아마이드·펩타이드로 기능성은 좋아 보이지만 9만원대로 매우 비싸고, 클렌징 제품으로는 가성비와 민감 피부 적합성이 애매합니다."
main_00937,round1,anthropic,claude-haiku-4-5-20251001,설화수,설화수,클럽클리오,클럽클리오,foam,2500,N,Y,설화수,foam,42000.0,Y,Y,,,,N,N,3,1.1,3,2,5,272,0.001594,"1. **제품 3** - 2,500원의 합리적 가격에 세라마이드, 판테놀 등 민감성 피부 진정 성분과 프로바이오틱스가 풍부해 당김 없는 클렌징이 가능합니다.

2. **제품 1** - 42,000원대로 페르소나의 선호 가격대에 부합하며, 설화수의 신뢰도 높은 브랜드력으로 기본기 있는 클렌징을 기대할 수 있습니다.

3. **제​품 2** - 90,000원의 높은 가격대와 미공개 정보가 많아 성능 검증이 어렵고, 니아신아마이드 함유로 건성화 위험이 있어 민감한 피부에는 부담스럽습니다."
main_00940,round1,openai,gpt-5.4-mini,휩드,설화수,닥터오라클,휩드,balm,23200,N,Y,닥터오라클,foam,28000.0,N,N,설화수,foam,68000.0,Y,N,1,0.38,7,2,9,260,0.001085,"1. 제품 1 - 23,200원으로 가성비가 좋고 ceramide·niacinamide가 있어 클렌징 후 당김 완화에 유리해 민감성/복합성 피부에 가장 무난합니다.
2. 제품 3 - 센텔라·시카·세라마이드로 진정 성분은 좋고 평점도 높지만, AHA가 있어 자극에 민감한 피부에는 제품 1보다 한 단계 덜 추천됩니다.
3. 제품 2 - 설화수라 품질 기대감은 있지만 가격이 높고 용량이 적어 가성비가 낮아, 예민하고 가성비를 중시하는 페르소나에는 우선순위가 낮습니다."
main_00201,round1,openai,gpt-5.4-mini,스킨1004,더후,닥터오라클,스킨1004,milk,17000,N,Y,닥터오라클,foam,28000.0,N,N,더후,foam,70000.0,N,Y,1,0.32,6,1,7,309,0.001205,"1. **제품 1** - **가성비가 가장 좋고(17,000원), 센텔라·시카·티트리 조합으로 민감/트러블 피부에 무난하며 milk 타입이라 클렌징 후 당김이 적을 가능성이 높아요.**
2. **제품 3** - **가격은 2~4만원대라 적당하고 센텔라·세라마이드·시카·PDRN으로 피부 진정과 장벽 보완에 강점이 있지만, foam 타입+AHA라 민감성 피부엔 약간 자극적일 수 있어요.**
3. **제품 2** - **평점은 높지만 7만원으로 가격 부담이 크고, foam 타입+AHA 성분이라 민감하고 건조해지기 쉬운 피부엔 우선순위가 "
main_00201,round1,anthropic,claude-haiku-4-5-20251001,스킨1004,더후,닥터오라클,닥터오라클,foam,28000,N,Y,스킨1004,milk,17000.0,N,Y,더후,foam,70000.0,N,Y,3,0.85,7,2,9,353,0.001686,"1. **제품 3** - 민감성 피부 진정의 centella/cica와 보습의 ceramide/panthenol이 함유되어 있고, 화장품 인증으로 신뢰도가 높으며 합리적인 가격대(28,000원)에서 5.0 평점의 우수한 성능을 제공합니다.

2. **제품 1** - 17,000원의 합리적 가격에 centella/cica/tea_tree로 민감한 피부 진정에 최적화되었으며, milk 타입으로 클렌징 후 당김이 적을 가능성이 높습니다.

3. **제품 2** - AHA 성분으로 각질 제거 효과는 있지만 70,000원의 높은 가격과 fo"
main_00940,round1,anthropic,claude-haiku-4-5-20251001,휩드,설화수,닥터오라클,닥터오라클,foam,28000,N,Y,휩드,balm,23200.0,N,Y,설화수,foam,68000.0,N,Y,5,1.48,5,1,6,337,0.001766,"# 추천 순위

1. **제품 3** - 민감성 피부를 위한 진정 성분(센텔라, 시카, PDRN)과 각질제거(AHA), 세라마이드가 균형있게 배합되어 있고 28,000원의 합리적 가격에 120ml 용량으로 가성비가 우수합니다.

2. **제품 1** - 23,200원의 저렴한 가격에 발란 타입으로 클렌징 후 당김이 적을 가능성이 높으며, 필수 성분(AHA, 세라마이드, 나이아신아마이드)이 포함되어 있고 평점이 높습니다.

3. **제품 2** - 68,000원의 높은 가격대와 60ml의 적은 용량, 클린뷰티/인증 부재, 평점 미공개"
main_00944,round1,openai,gpt-5.4-mini,메디큐브,테라비코스,토리든,토리든,oil,2500,N,N,테라비코스,gel,25000.0,N,N,메디큐브,foam,17500.0,N,N,0,0.0,9,3,12,249,0.001136,"1. 3 - 민감성·당김 완화에 유리한 오일 타입에 히알루론산·판테놀 조합이라 자극이 비교적 적고, 가격도 매우 저렴해 가성비가 가장 좋습니다.
2. 2 - 젤 타입에 시카·히알루론산이 있어 진정감과 세정력의 균형이 좋아 보이지만, AHA·티트리 때문에 민감한 피부엔 약간 자극 가능성이 있습니다.
3. 1 - 평점은 높지만 폼 타입에 AHA가 있어 세정 후 당김/자극 우려가 있고, 민감성·복합성 피부의 “순한 클렌징” 우선순위엔 덜 맞습니다."
main_00944,round1,anthropic,claude-haiku-4-5-20251001,메디큐브,테라비코스,토리든,테라비코스,gel,25000,N,Y,메디큐브,foam,17500.0,N,Y,토리든,oil,2500.0,N,N,3,0.97,7,3,10,308,0.001721,"1. **제품 2** - 복합성·민감성 피부에 필요한 진정(cica) 성분이 포함되어 있고, 다양한 타겟 피부 개선 효과와 150ml 용량에 25,000원의 합리적 가격대가 가성비와 성능을 모두 충족합니다.

2. **제품 1** - 17,500원의 낮은 가격대에 높은 평점(4.8)을 보유했으며, 당김 없는 폼 타입이 민감성 피부에 적합하지만 진정 성분 부재가 아쉬운 점입니다.

3. **제품 3** - 오일 타입은 클렌징 후 당김이 적다는 장점이 있으나, 초저가 제품이면서도 리뷰 정보 부재로 신뢰도를 판단하기 어렵고 클렌징력 검증"
main_00946,round1,openai,gpt-5.4-mini,메디큐브,웰라쥬,이아소,웰라쥬,foam,16000,N,N,이아소,foam,2500.0,N,N,메디큐브,foam,17500.0,N,N,0,0.0,6,3,9,218,0.001001,"1. 제품 2 - 히알루론산·판테놀·펩타이드 조합이라 클렌징 후 당김을 줄이고 민감성 피부에 더 무난해, 가성비도 좋습니다.  
2. 제품 3 - 세라마이드 성분이 장벽 케어에 유리하고 가격이 매우 저렴하지만, 정보·리뷰가 부족해 신뢰도는 다소 아쉽습니다.  
3. 제품 1 - AHA가 포함돼 모공·각질 케어엔 좋을 수 있지만 민감성·당김 고민에는 자극 가능성이 있어 우선순위가 낮습니다."
main_01686,round1,openai,gpt-5.4-mini,퐁당,메이크프렘,바닐라코,바닐라코,foam,16000,N,N,퐁당,foam,15000.0,N,N,메이크프렘,oil,1000.0,N,N,0,0.0,5,4,9,249,0.001015,"1. 3 - 시카 성분의 폼클렌저로 민감한 피부에 비교적 무난하고, 4.9/192개 리뷰로 검증도가 높아 가성비와 안정성을 함께 보기 좋습니다.
2. 1 - AHA가 들어 있어 지성 피부에는 맞을 수 있지만, 민감성·당김 민감한 페르소나에는 자극 가능성이 있어 우선순위가 조금 낮습니다.
3. 2 - 오일 타입에 클레이 성분은 모공 관리엔 도움될 수 있지만, 민감성 피부엔 무겁거나 잔여감이 있을 수 있고 리뷰 정보가 없어 판단 근거가 약합니다."
main_00946,round1,anthropic,claude-haiku-4-5-20251001,메디큐브,웰라쥬,이아소,메디큐브,foam,17500,N,N,웰라쥬,foam,16000.0,N,N,이아소,foam,2500.0,N,N,1,0.46,7,3,10,217,0.001421,"1. 제품 1 - 민감성 피부에 필수인 CICA 성분으로 자극 완화, 4.8점의 높은 평점으로 신뢰도가 높고 가성비도 우수합니다.

2. 제품 2 - 판테놀과 펩타이드로 클렌징 후 당김을 최소화하며, 히알루론산이 수분 공급해 복합성 피부에 적합합니다.

3. 제품 3 - 가격은 가장 저렴하지만 리뷰 부재로 신뢰도를 검증할 수 없고, 세라마이드만으로는 민감성 피부 진정에 다소 부족합니다."
main_00947,round1,openai,gpt-5.4-mini,코스알엑스,바이오던스,나인위시스,코스알엑스,foam,9750,N,N,나인위시스,foam,15400.0,N,Y,바이오던스,foam,22000.0,N,N,0,0.0,9,3,12,286,0.001176,"1. **제품 1** - 세라마이드·판테놀·히알루론산·시카로 **클렌징 후 당김을 줄이고 민감한 피부 진정에 유리**하며, 가격도 1만원대라 가성비가 좋습니다.  
2. **제품 3** - AHA가 들어 있어 **트러블/여드름 피부엔 도움될 수 있지만**, 민감성·당김 적은 제품을 선호하는 페르소나에겐 **자극 가능성이 있어 2순위**입니다.  
3. **제품 2** - 평점은 좋지만 **클레이 성분이 세정력을 강하게 만들 수 있어 건조·당김 우려**가 있어, 민감성 피부 우선 기준에선 가장 덜 적합합니다."
