engine_a,engine_b,set_id,input_sku1,input_sku2,input_sku3,duplicate_input_brand_trial,anthropic_top1,anthropic_rank2,anthropic_rank3,openai_top1,openai_rank2,openai_rank3,top1_match,full_rank_match,complete_pair,agreement_signature
anthropic,openai,main_00466,메디팜,에이프릴스킨,닥터벨머,False,닥터벨머,에이프릴스킨,메디팜,닥터벨머,메디팜,에이프릴스킨,True,False,True,닥터벨머 > 에이프릴스킨 > 메디팜 || 닥터벨머 > 메디팜 > 에이프릴스킨
anthropic,openai,main_00467,피캄,파티온,실크크리스탈,False,파티온,피캄,실크크리스탈,파티온,피캄,실크크리스탈,True,True,True,파티온 > 피캄 > 실크크리스탈 || 파티온 > 피캄 > 실크크리스탈
anthropic,openai,main_00480,리얼베리어,셀리맥스,라곰,False,셀리맥스,라곰,리얼베리어,셀리맥스,리얼베리어,라곰,True,False,True,셀리맥스 > 라곰 > 리얼베리어 || 셀리맥스 > 리얼베리어 > 라곰
anthropic,openai,main_00483,오드로이,파티온,오휘,False,오드로이,파티온,오휘,오휘,파티온,오드로이,False,False,True,오드로이 > 파티온 > 오휘 || 오휘 > 파티온 > 오드로이
anthropic,openai,main_00485,그레이멜린,설화수,에뛰드,False,그레이멜린,에뛰드,,그레이멜린,설화수,에뛰드,True,False,False,그레이멜린 > 에뛰드 > nan || 그레이멜린 > 설화수 > 에뛰드
anthropic,openai,main_00486,오휘,이아소,코스알엑스,False,코스알엑스,오휘,이아소,코스알엑스,오휘,이아소,True,True,True,코스알엑스 > 오휘 > 이아소 || 코스알엑스 > 오휘 > 이아소
anthropic,openai,main_00488,스킨푸드,아누아,스킨푸드,True,아누아,스킨푸드,스킨푸드,아누아,스킨푸드,스킨푸드,True,True,True,아누아 > 스킨푸드 > 스킨푸드 || 아누아 > 스킨푸드 > 스킨푸드
anthropic,openai,main_00489,피캄,일리윤,퐁당,False,일리윤,피캄,퐁당,피캄,일리윤,퐁당,False,False,True,일리윤 > 피캄 > 퐁당 || 피캄 > 일리윤 > 퐁당
anthropic,openai,main_00490,스킨1004,코스알엑스,미샤,False,스킨1004,코스알엑스,미샤,스킨1004,미샤,코스알엑스,True,False,True,스킨1004 > 코스알엑스 > 미샤 || 스킨1004 > 미샤 > 코스알엑스
anthropic,openai,main_00491,라운드랩,아누아,파파레서피,False,아누아,라운드랩,파파레서피,라운드랩,파파레서피,아누아,False,False,True,아누아 > 라운드랩 > 파파레서피 || 라운드랩 > 파파레서피 > 아누아
anthropic,openai,main_00492,코스알엑스,더후,넘버즈인,False,코스알엑스,넘버즈인,더후,넘버즈인,코스알엑스,더후,False,False,True,코스알엑스 > 넘버즈인 > 더후 || 넘버즈인 > 코스알엑스 > 더후
anthropic,openai,main_00496,메디힐,리얼베리어,식물나라,False,리얼베리어,메디힐,식물나라,리얼베리어,메디힐,식물나라,True,True,True,리얼베리어 > 메디힐 > 식물나라 || 리얼베리어 > 메디힐 > 식물나라
anthropic,openai,main_00499,일리윤,리얼베리어,편강율,False,편강율,일리윤,리얼베리어,일리윤,리얼베리어,편강율,False,False,True,편강율 > 일리윤 > 리얼베리어 || 일리윤 > 리얼베리어 > 편강율
anthropic,openai,main_00508,잇츠스킨,비레디,메디팜,False,비레디,메디팜,잇츠스킨,메디팜,비레디,잇츠스킨,False,False,True,비레디 > 메디팜 > 잇츠스킨 || 메디팜 > 비레디 > 잇츠스킨
anthropic,openai,main_00509,원씽,닥터오라클,와더스킨,False,닥터오라클,원씽,와더스킨,닥터오라클,원씽,와더스킨,True,True,True,닥터오라클 > 원씽 > 와더스킨 || 닥터오라클 > 원씽 > 와더스킨
anthropic,openai,main_00510,은율,그레이멜린,일소,False,그레이멜린,은율,일소,은율,그레이멜린,일소,False,False,True,그레이멜린 > 은율 > 일소 || 은율 > 그레이멜린 > 일소
anthropic,openai,main_00512,나인위시스,셀리맥스,엘리메르,False,셀리맥스,나인위시스,엘리메르,셀리맥스,나인위시스,엘리메르,True,True,True,셀리맥스 > 나인위시스 > 엘리메르 || 셀리맥스 > 나인위시스 > 엘리메르
anthropic,openai,main_00513,달바,나인위시스,션리,False,달바,션리,나인위시스,달바,나인위시스,션리,True,False,True,달바 > 션리 > 나인위시스 || 달바 > 나인위시스 > 션리
anthropic,openai,main_00515,션리,이아소,아누아,False,아누아,션리,이아소,이아소,아누아,션리,False,False,True,아누아 > 션리 > 이아소 || 이아소 > 아누아 > 션리
anthropic,openai,main_00516,비알머드,페이스인페이스,에이프릴스킨,False,에이프릴스킨,비알머드,페이스인페이스,에이프릴스킨,비알머드,페이스인페이스,True,True,True,에이프릴스킨 > 비알머드 > 페이스인페이스 || 에이프릴스킨 > 비알머드 > 페이스인페이스
anthropic,openai,main_00517,리얼베리어,나인위시스,잇츠스킨,False,리얼베리어,나인위시스,잇츠스킨,리얼베리어,나인위시스,잇츠스킨,True,True,True,리얼베리어 > 나인위시스 > 잇츠스킨 || 리얼베리어 > 나인위시스 > 잇츠스킨
anthropic,openai,main_00525,블라이드,편강율,에스트라,False,편강율,에스트라,블라이드,에스트라,편강율,블라이드,False,False,True,편강율 > 에스트라 > 블라이드 || 에스트라 > 편강율 > 블라이드
anthropic,openai,main_00527,비알머드,에뛰드,토니모리,False,토니모리,에뛰드,비알머드,에뛰드,토니모리,비알머드,False,False,True,토니모리 > 에뛰드 > 비알머드 || 에뛰드 > 토니모리 > 비알머드
anthropic,openai,main_00537,수이스킨,리얼베리어,오드로이,False,리얼베리어,수이스킨,오드로이,리얼베리어,오드로이,수이스킨,True,False,True,리얼베리어 > 수이스킨 > 오드로이 || 리얼베리어 > 오드로이 > 수이스킨
anthropic,openai,main_00538,코스알엑스,믹순,오휘,False,믹순,코스알엑스,오휘,코스알엑스,오휘,믹순,False,False,True,믹순 > 코스알엑스 > 오휘 || 코스알엑스 > 오휘 > 믹순
anthropic,openai,main_00540,시드물,일리윤,듀이트리,False,시드물,듀이트리,일리윤,일리윤,듀이트리,시드물,False,False,True,시드물 > 듀이트리 > 일리윤 || 일리윤 > 듀이트리 > 시드물
anthropic,openai,main_00541,스킨1004,실크크리스탈,그레이멜린,False,그레이멜린,스킨1004,실크크리스탈,스킨1004,그레이멜린,실크크리스탈,False,False,True,그레이멜린 > 스킨1004 > 실크크리스탈 || 스킨1004 > 그레이멜린 > 실크크리스탈
anthropic,openai,main_00552,닥터오라클,스킨푸드,일리윤,False,닥터오라클,스킨푸드,일리윤,일리윤,닥터오라클,스킨푸드,False,False,True,닥터오라클 > 스킨푸드 > 일리윤 || 일리윤 > 닥터오라클 > 스킨푸드
anthropic,openai,main_00562,페이스인페이스,아크웰,스킨바리스타,False,스킨바리스타,페이스인페이스,아크웰,스킨바리스타,페이스인페이스,아크웰,True,True,True,스킨바리스타 > 페이스인페이스 > 아크웰 || 스킨바리스타 > 페이스인페이스 > 아크웰
anthropic,openai,main_00564,휩드,스킨푸드,파티온,False,휩드,파티온,스킨푸드,휩드,파티온,스킨푸드,True,True,True,휩드 > 파티온 > 스킨푸드 || 휩드 > 파티온 > 스킨푸드
anthropic,openai,main_00568,김소형풀,테라비코스,라로슈포제,False,테라비코스,라로슈포제,김소형풀,라로슈포제,테라비코스,김소형풀,False,False,True,테라비코스 > 라로슈포제 > 김소형풀 || 라로슈포제 > 테라비코스 > 김소형풀
anthropic,openai,main_00575,스킨푸드,피캄,볼드포뮬러,False,볼드포뮬러,스킨푸드,피캄,볼드포뮬러,피캄,스킨푸드,True,False,True,볼드포뮬러 > 스킨푸드 > 피캄 || 볼드포뮬러 > 피캄 > 스킨푸드
anthropic,openai,main_00576,스킨푸드,리얼베리어,바이오던스,False,리얼베리어,스킨푸드,바이오던스,리얼베리어,바이오던스,스킨푸드,True,False,True,리얼베리어 > 스킨푸드 > 바이오던스 || 리얼베리어 > 바이오던스 > 스킨푸드
anthropic,openai,main_00579,테라비코스,비레디,메디팜,False,테라비코스,메디팜,비레디,메디팜,테라비코스,비레디,False,False,True,테라비코스 > 메디팜 > 비레디 || 메디팜 > 테라비코스 > 비레디
anthropic,openai,main_00581,미샤,주미소,피캄,False,주미소,미샤,피캄,주미소,피캄,미샤,True,False,True,주미소 > 미샤 > 피캄 || 주미소 > 피캄 > 미샤
anthropic,openai,main_00585,은율,스킨1004,리얼베리어,False,리얼베리어,스킨1004,은율,리얼베리어,스킨1004,은율,True,True,True,리얼베리어 > 스킨1004 > 은율 || 리얼베리어 > 스킨1004 > 은율
anthropic,openai,main_00586,아페리레,숨37,그레이멜린,False,그레이멜린,아페리레,숨37,그레이멜린,아페리레,숨37,True,True,True,그레이멜린 > 아페리레 > 숨37 || 그레이멜린 > 아페리레 > 숨37
anthropic,openai,main_00593,은율,바닐라코,아비브,False,바닐라코,아비브,은율,바닐라코,아비브,은율,True,True,True,바닐라코 > 아비브 > 은율 || 바닐라코 > 아비브 > 은율
anthropic,openai,main_00598,리얼베리어,네이처리퍼블릭,피캄,False,리얼베리어,네이처리퍼블릭,피캄,리얼베리어,피캄,네이처리퍼블릭,True,False,True,리얼베리어 > 네이처리퍼블릭 > 피캄 || 리얼베리어 > 피캄 > 네이처리퍼블릭
anthropic,openai,main_00601,맥스클리닉,유이크,주미소,False,맥스클리닉,유이크,주미소,맥스클리닉,유이크,주미소,True,True,True,맥스클리닉 > 유이크 > 주미소 || 맥스클리닉 > 유이크 > 주미소
anthropic,openai,main_00608,파파레서피,스킨푸드,코스알엑스,False,파파레서피,코스알엑스,스킨푸드,코스알엑스,스킨푸드,파파레서피,False,False,True,파파레서피 > 코스알엑스 > 스킨푸드 || 코스알엑스 > 스킨푸드 > 파파레서피
anthropic,openai,main_00609,피지오겔,스킨푸드,에이프릴스킨,False,피지오겔,에이프릴스킨,스킨푸드,피지오겔,스킨푸드,에이프릴스킨,True,False,True,피지오겔 > 에이프릴스킨 > 스킨푸드 || 피지오겔 > 스킨푸드 > 에이프릴스킨
anthropic,openai,main_00616,셀리맥스,에스트라,설화수,False,셀리맥스,에스트라,설화수,에스트라,셀리맥스,설화수,False,False,True,셀리맥스 > 에스트라 > 설화수 || 에스트라 > 셀리맥스 > 설화수
anthropic,openai,main_00625,아임프롬,테라비코스,메디힐,False,테라비코스,메디힐,아임프롬,테라비코스,아임프롬,메디힐,True,False,True,테라비코스 > 메디힐 > 아임프롬 || 테라비코스 > 아임프롬 > 메디힐
anthropic,openai,main_00631,셀리맥스,아비브,라운드랩,False,아비브,셀리맥스,라운드랩,아비브,셀리맥스,라운드랩,True,True,True,아비브 > 셀리맥스 > 라운드랩 || 아비브 > 셀리맥스 > 라운드랩
anthropic,openai,main_00633,믹순,나인위시스,메디필,False,메디필,믹순,나인위시스,나인위시스,메디필,믹순,False,False,True,메디필 > 믹순 > 나인위시스 || 나인위시스 > 메디필 > 믹순
anthropic,openai,main_00635,스킨푸드,멜릭서,식물나라,False,스킨푸드,멜릭서,식물나라,스킨푸드,멜릭서,식물나라,True,True,True,스킨푸드 > 멜릭서 > 식물나라 || 스킨푸드 > 멜릭서 > 식물나라
anthropic,openai,main_00641,스킨푸드,토리든,비플레인,False,비플레인,스킨푸드,토리든,비플레인,토리든,스킨푸드,True,False,True,비플레인 > 스킨푸드 > 토리든 || 비플레인 > 토리든 > 스킨푸드
anthropic,openai,main_00647,스킨1004,바닐라코,편강율,False,편강율,스킨1004,바닐라코,편강율,바닐라코,스킨1004,True,False,True,편강율 > 스킨1004 > 바닐라코 || 편강율 > 바닐라코 > 스킨1004
anthropic,openai,main_00648,토리든,스킨1004,은율,False,스킨1004,은율,토리든,스킨1004,토리든,은율,True,False,True,스킨1004 > 은율 > 토리든 || 스킨1004 > 토리든 > 은율
anthropic,openai,main_00649,주미소,땡큐파머,벤튼,False,벤튼,땡큐파머,주미소,땡큐파머,주미소,벤튼,False,False,True,벤튼 > 땡큐파머 > 주미소 || 땡큐파머 > 주미소 > 벤튼
anthropic,openai,main_00653,메이크프렘,더후,이아소,False,이아소,메이크프렘,더후,이아소,메이크프렘,더후,True,True,True,이아소 > 메이크프렘 > 더후 || 이아소 > 메이크프렘 > 더후
anthropic,openai,main_00657,클럽클리오,아누아,파파레서피,False,파파레서피,클럽클리오,아누아,아누아,파파레서피,클럽클리오,False,False,True,파파레서피 > 클럽클리오 > 아누아 || 아누아 > 파파레서피 > 클럽클리오
anthropic,openai,main_00658,와더스킨,달바,설화수,False,달바,와더스킨,설화수,달바,와더스킨,설화수,True,True,True,달바 > 와더스킨 > 설화수 || 달바 > 와더스킨 > 설화수
anthropic,openai,main_00667,주미소,센텔리안24,스킨푸드,False,센텔리안24,스킨푸드,주미소,스킨푸드,센텔리안24,주미소,False,False,True,센텔리안24 > 스킨푸드 > 주미소 || 스킨푸드 > 센텔리안24 > 주미소
anthropic,openai,main_00675,오드로이,벤튼,이즈앤트리,False,벤튼,오드로이,이즈앤트리,오드로이,벤튼,이즈앤트리,False,False,True,벤튼 > 오드로이 > 이즈앤트리 || 오드로이 > 벤튼 > 이즈앤트리
anthropic,openai,main_00677,땡큐파머,설화수,구달,False,땡큐파머,구달,설화수,땡큐파머,설화수,구달,True,False,True,땡큐파머 > 구달 > 설화수 || 땡큐파머 > 설화수 > 구달
anthropic,openai,main_00678,에뛰드,리쥬란,토리든,False,리쥬란,에뛰드,토리든,토리든,리쥬란,에뛰드,False,False,True,리쥬란 > 에뛰드 > 토리든 || 토리든 > 리쥬란 > 에뛰드
anthropic,openai,main_00679,피캄,스킨1004,믹순,False,스킨1004,믹순,피캄,스킨1004,믹순,피캄,True,True,True,스킨1004 > 믹순 > 피캄 || 스킨1004 > 믹순 > 피캄
anthropic,openai,main_00687,일소,믹순,스킨1004,False,믹순,스킨1004,일소,스킨1004,믹순,일소,False,False,True,믹순 > 스킨1004 > 일소 || 스킨1004 > 믹순 > 일소
anthropic,openai,main_00690,벤튼,숨37,나인위시스,False,나인위시스,벤튼,숨37,나인위시스,벤튼,숨37,True,True,True,나인위시스 > 벤튼 > 숨37 || 나인위시스 > 벤튼 > 숨37
anthropic,openai,main_00692,피지오겔,코스알엑스,조선미녀,False,피지오겔,코스알엑스,조선미녀,피지오겔,조선미녀,코스알엑스,True,False,True,피지오겔 > 코스알엑스 > 조선미녀 || 피지오겔 > 조선미녀 > 코스알엑스
anthropic,openai,main_00694,닥터지,땡큐파머,아비브,False,아비브,땡큐파머,닥터지,아비브,땡큐파머,닥터지,True,True,True,아비브 > 땡큐파머 > 닥터지 || 아비브 > 땡큐파머 > 닥터지
anthropic,openai,main_00695,테라비코스,수이스킨,비플레인,False,수이스킨,테라비코스,비플레인,비플레인,테라비코스,수이스킨,False,False,True,수이스킨 > 테라비코스 > 비플레인 || 비플레인 > 테라비코스 > 수이스킨
anthropic,openai,main_00700,더후,그레이멜린,페이스인페이스,False,그레이멜린,더후,페이스인페이스,그레이멜린,더후,페이스인페이스,True,True,True,그레이멜린 > 더후 > 페이스인페이스 || 그레이멜린 > 더후 > 페이스인페이스
anthropic,openai,main_00701,메디큐브,아누아,일소,False,아누아,메디큐브,일소,메디큐브,아누아,일소,False,False,True,아누아 > 메디큐브 > 일소 || 메디큐브 > 아누아 > 일소
anthropic,openai,main_00705,더후,닥터지,그레이멜린,False,그레이멜린,더후,닥터지,그레이멜린,더후,닥터지,True,True,True,그레이멜린 > 더후 > 닥터지 || 그레이멜린 > 더후 > 닥터지
